ID,LocTime,LocFrequency,Cycles,SNR,TrialID,SignalSD,AtomSD,SLTMaskSBMID,SLTMaskSBMMatchErr,SLTMaskSBMTimeErr,SLTMaskSBMFreqErr,CWTMaskSBMID,CWTMaskSBMMatchErr,CWTMaskSBMTimeErr,CWTMaskSBMFreqErr,STFTMaskSBMID,STFTMaskSBMMatchErr,STFTMaskSBMTimeErr,STFTMaskSBMFreqErr,SLTMaskPFID,SLTMaskPFMatchErr,SLTMaskPFTimeErr,SLTMaskPFFreqErr,CWTMaskPFID,CWTMaskPFMatchErr,CWTMaskPFTimeErr,CWTMaskPFFreqErr,STFTMaskPFID,STFTMaskPFMatchErr,STFTMaskPFTimeErr,STFTMaskPFFreqErr,SLTBoxSBMID,SLTBoxSBMMatchErr,SLTBoxSBMTimeErr,SLTBoxSBMFreqErr,CWTBoxSBMID,CWTBoxSBMMatchErr,CWTBoxSBMTimeErr,CWTBoxSBMFreqErr,STFTBoxSBMID,STFTBoxSBMMatchErr,STFTBoxSBMTimeErr,STFTBoxSBMFreqErr,SLTBoxPFID,SLTBoxPFMatchErr,SLTBoxPFTimeErr,SLTBoxPFFreqErr,CWTBoxPFID,CWTBoxPFMatchErr,CWTBoxPFTimeErr,CWTBoxPFFreqErr,STFTBoxPFID,STFTBoxPFMatchErr,STFTBoxPFTimeErr,STFTBoxPFFreqErr,SLTBoxOEID,SLTBoxOEMatchErr,SLTBoxOETimeErr,SLTBoxOEFreqErr,CWTBoxOEID,CWTBoxOEMatchErr,CWTBoxOETimeErr,CWTBoxOEFreqErr,STFTBoxOEID,STFTBoxOEMatchErr,STFTBoxOETimeErr,STFTBoxOEFreqErr
1,1.065566,74,10,0.1,25,0.96777326,0.30603677,34,0.63459605,0.0078125,6.453901,19,0.6691297,0.016601562,6.9503546,14,0.8576132,0.058000002,5.460993,0,1,1.2646484,44.1844,16,0.9620156,0.026367188,11.914894,0,1,1.2950001,43.687943,34,0.5006695,0.0078125,6.453901,19,0.6249362,0.016601562,6.9503546,14,0.80263853,0.058000002,5.460993,26,0.9866476,0.06640625,10.921986,16,0.93013763,0.026367188,11.914894,0,1,1.2950001,43.687943,12,0.9667978,0.06738281,11.41844,0,1,1.2646484,44.1844,17,0.9436809,0.078,11.914894
2,0.5266904,38,10,0.1,58,1.0467395,0.33100808,13,0.8435794,0.061523438,6.9503546,10,0.67184913,0.0625,4.4680853,9,0.73578835,0.059000004,4.964539,7,0.8580041,0.061523438,6.9503546,4,0.7654991,0.0625,4.4680853,5,0.7711594,0.059000004,4.964539,13,0.77899265,0.061523438,6.9503546,10,0.60848117,0.0625,4.4680853,9,0.5784886,0.059000004,4.964539,7,0.7928654,0.061523438,6.9503546,4,0.66167927,0.0625,4.4680853,5,0.74245214,0.059000004,4.964539,9,0.8109714,0.061523438,7.446809,8,0.75130224,0.060546875,4.964539,7,0.8011644,0.056,5.957447
3,0.9759613,82,10,0.1,38,1.0526357,0.33287263,51,0.4026879,0.0048828125,0.9929078,29,0.43952006,0.0087890625,3.4751773,24,0.5845114,0.028,3.4751773,24,0.5744379,0.03125,2.9787235,18,0.53257006,1.1757812,51.631207,18,0.86875916,0.028,3.4751773,51,0.22787195,0.0048828125,0.9929078,29,0.49605912,0.0087890625,3.4751773,24,0.6534494,0.028,3.4751773,24,0.50237346,0.03125,2.9787235,18,0.4567585,1.1757812,51.631207,18,0.8564445,0.028,3.4751773,1,0.55927145,0.0009765625,8.936171,1,0.5485437,0.005859375,7.446809,3,0.63080585,0.029000001,4.4680853
4,0.42443085,89,10,0.1,10,0.99838847,0.31571814,54,0.60317457,0.0009765625,5.460993,35,0.5011866,0.005859375,2.9787235,28,0.55448806,0.001,5.957447,27,0.9142983,0.62402344,59.078014,19,0.95156485,0.005859375,2.9787235,0,1,0.63900006,58.581562,54,0.46208364,0.0009765625,5.460993,35,0.5163585,0.005859375,2.9787235,28,0.5380582,0.001,5.957447,27,0.9056429,0.62402344,59.078014,19,0.94422656,0.005859375,2.9787235,12,0.98920345,0.105000004,14.397163,1,0.5466762,0.0009765625,7.446809,15,0.60465115,0.037109375,8.936171,1,0.62110174,0.0050000004,8.439716
5,0.67948323,37,10,0.1,63,1.1661079,0.3687557,6,0.86116207,0.053710938,0.9929078,6,0.65885156,0.057617188,4.4680853,4,0.69852304,0.057000004,4.964539,4,0.85111934,0.053710938,0.9929078,3,0.7852402,0.057617188,4.4680853,4,0.7364925,0.057000004,4.964539,5,0.8074066,0.1796875,1.9858156,6,0.65495884,0.057617188,4.4680853,4,0.69469833,0.057000004,4.964539,4,0.8013897,0.053710938,0.9929078,3,0.74851936,0.057617188,4.4680853,4,0.7470621,0.057000004,4.964539,9,0.70094585,0.1953125,8.936171,2,0.681342,0.060546875,5.460993,3,0.75906736,0.062000003,5.957447
6,0.39703295,69,10,0.1,45,1.1503814,0.36378255,48,0.80634,0.022460938,5.957447,9,0.869689,0.029296875,8.936171,5,0.8455679,0.002,4.4680853,21,0.79186416,0.022460938,5.957447,8,0.8551395,0.029296875,8.936171,13,0.86970234,0.002,4.4680853,48,0.7541101,0.022460938,5.957447,21,0.8626526,0.060546875,4.4680853,5,0.9057895,0.002,4.4680853,21,0.69536424,0.022460938,5.957447,8,0.75320816,0.029296875,8.936171,13,0.79643524,0.002,4.4680853,7,0.73024917,0.022460938,5.957447,8,0.62988114,0.029296875,10.425532,9,0.78701615,0.002,4.4680853
7,0.08229714,36,10,0.1,78,1.296986,0.410143,3,0.5088079,0.00390625,0.9929078,2,0.23868155,0.0029296875,0,2,0.26785082,0.002,0.4964539,1,0.75678414,0.00390625,0.9929078,1,0.8434136,0.0029296875,0,1,0.58317065,0.002,0.4964539,3,0.5022646,0.00390625,0.9929078,2,0.097656846,0.0029296875,0,2,0.37467533,0.002,0.4964539,1,0.68621886,0.00390625,0.9929078,1,0.8263621,0.0029296875,0,1,0.4518054,0.002,0.4964539,11,0.5001186,0.001953125,1.4893618,10,0.5104895,0.0068359375,1.9858156,13,0.4697621,0.011000001,2.9787235
8,0.8340101,39,10,0.1,26,1.1081737,0.3504353,8,0.6887812,0.051757812,4.4680853,11,0.70044506,0.034179688,4.964539,3,0.6888618,0.048,4.964539,9,0.92142326,0.033203125,4.4680853,6,0.9159828,0.034179688,4.964539,8,0.8695737,0.053000003,4.4680853,8,0.62051976,0.051757812,4.4680853,11,0.6592835,0.034179688,4.964539,3,0.5299871,0.048,4.964539,9,0.89042765,0.033203125,4.4680853,6,0.9044499,0.034179688,4.964539,8,0.8029115,0.053000003,4.4680853,22,0.83061534,0.033203125,4.4680853,0,1,1.0332031,8.936171,22,0.7593903,0.040000003,5.957447
9,0.14332533,59,10,0.1,13,1.0669897,0.33741176,31,0.5394057,0.048828125,2.4822695,18,0.6094587,0.028320312,2.9787235,21,0.44851,0.035,0.4964539,9,0.89318025,0.13183594,11.914894,10,0.8622862,0.059570312,6.9503546,2,0.9422461,0.15900001,22.340425,31,0.59346294,0.048828125,2.4822695,18,0.6999866,0.028320312,2.9787235,21,0.3095919,0.035,0.4964539,9,0.8748846,0.13183594,11.914894,10,0.6593406,0.059570312,6.9503546,2,0.9088025,0.15900001,22.340425,2,0.7860389,0.14160156,3.9716313,15,0.7679049,0.028320312,2.9787235,10,0.70549035,0.031000001,0
10,0.9388372,46,10,0.1,24,1.0294788,0.32554978,13,0.73522794,0.030273438,2.4822695,10,0.5954647,0.033203125,0.9929078,11,0.5835248,0.028,0.4964539,7,0.5310372,0.024414062,1.9858156,5,0.67353225,0.033203125,0.9929078,8,0.5136336,0.056,2.9787235,18,0.66948384,0.040039062,4.4680853,10,0.6004343,0.033203125,0.9929078,11,0.6378413,0.028,0.4964539,7,0.28924668,0.024414062,1.9858156,5,0.6397239,0.033203125,0.9929078,8,0.22017139,0.056,2.9787235,5,0.33633018,0.0390625,3.9716313,5,0.7503067,0.03515625,1.9858156,4,0.74018234,0.033,2.9787235
11,0.5815796,39,10,0.1,56,0.97306734,0.30771092,9,0.5414213,0.09765625,6.9503546,4,0.63789356,0.01171875,1.4893618,4,0.557135,0.003,1.9858156,6,0.78344494,0.09765625,6.9503546,5,0.8039341,0.080078125,4.4680853,4,0.688757,0.072000004,3.9716313,9,0.49699646,0.09765625,6.9503546,4,0.44263202,0.01171875,1.4893618,4,0.2889561,0.003,1.9858156,6,0.57044625,0.09765625,6.9503546,5,0.64736277,0.080078125,4.4680853,4,0.553125,0.072000004,3.9716313,12,0.82864136,0.09863281,7.446809,10,0.84918404,0.08886719,5.957447,12,0.84905374,0.07700001,4.964539
12,1.1020967,68,10,0.1,43,0.9839447,0.31115064,41,0.569124,0.0048828125,1.9858156,21,0.3446005,0.009765625,4.4680853,21,0.5534394,0.006,3.9716313,16,0.76123554,0.0087890625,8.936171,8,0.59305704,0.0078125,3.4751773,15,0.74740624,0.006,3.9716313,41,0.61800796,0.0048828125,1.9858156,21,0.33146185,0.009765625,4.4680853,21,0.62845385,0.006,3.9716313,16,0.7314359,0.0087890625,8.936171,8,0.44814968,0.0078125,3.4751773,15,0.69668937,0.006,3.9716313,6,0.60944736,0.0048828125,1.9858156,5,0.5169873,0.0087890625,3.9716313,7,0.73893523,0.006,3.9716313
13,0.5196751,79,10,0.1,34,1.0919038,0.3452903,57,0.77675086,0,1.4893618,26,0.40501463,0.00390625,2.9787235,21,0.7960636,0.22000001,0.4964539,25,0.9321832,0.040039062,0.9929078,13,0.9851938,0.053710938,6.9503546,0,1,0.73700005,48.652485,57,0.7367505,0,1.4893618,26,0.10984045,0.00390625,2.9787235,21,0.8216602,0.22000001,0.4964539,25,0.93485194,0.040039062,0.9929078,13,0.9496951,0.053710938,6.9503546,0,1,0.73700005,48.652485,16,0.6133559,0.040039062,0.9929078,20,0.8267933,0.056640625,16.879433,14,0.7484294,0.046000004,0.9929078
14,0.3036173,81,10,0.1,37,1.1018405,0.34843257,54,0.680145,0.005859375,6.9503546,25,0.6406177,0.009765625,8.439716,19,0.72167397,0.008,7.446809,23,0.7165695,0.005859375,6.9503546,15,0.71984434,0.009765625,8.439716,11,0.80330884,0.008,7.446809,54,0.63486135,0.005859375,6.9503546,25,0.70721984,0.009765625,8.439716,19,0.68917286,0.008,7.446809,23,0.65839523,0.005859375,6.9503546,15,0.660974,0.009765625,8.439716,11,0.7780741,0.008,7.446809,4,0.65442765,0.0048828125,6.453901,8,0.59013283,0.0078125,7.9432626,3,0.68820107,0.007,6.9503546
15,1.4112796,54,10,0.1,38,1.0526357,0.33287263,18,0.55530477,0.055664062,2.9787235,10,0.7277041,0.041015625,3.4751773,14,0.57117987,0.05,3.9716313,7,0.7609041,0.055664062,2.9787235,7,0.6594566,0.041015625,3.4751773,9,0.7428626,0.05,3.9716313,18,0.46524537,0.055664062,2.9787235,10,0.6921129,0.041015625,3.4751773,14,0.59460855,0.05,3.9716313,7,0.68166304,0.055664062,2.9787235,7,0.42711157,0.041015625,3.4751773,9,0.6349206,0.05,3.9716313,7,0.79587406,0.057617188,3.9716313,11,0.75272006,0.0009765625,6.9503546,6,0.7758992,0.049000002,2.9787235
16,0.45887232,55,10,0.1,51,0.9993276,0.31601512,27,0.7633619,0.038085938,0.4964539,9,0.90390205,0.1015625,10.921986,9,0.98175806,0.104,10.921986,0,1,0.6582031,25.319149,0,1,0.6582031,25.319149,0,1,0.674,24.822695,27,0.57115686,0.038085938,0.4964539,18,0.8685429,0.076171875,21.843971,14,0.94059676,0.163,5.957447,0,1,0.6582031,25.319149,6,0.989974,0.1015625,10.921986,7,0.98412293,0.104,10.921986,0,1,0.6582031,25.319149,16,0.9710245,0.109375,9.929078,10,0.9791039,0.105000004,9.929078
17,0.5628256,45,10,0.1,32,1.075752,0.34018266,6,0.63900757,0.028320312,1.4893618,6,0.489729,0.030273438,1.4893618,9,0.45805472,0.040000003,0.9929078,4,0.6762959,0.028320312,1.4893618,4,0.6129329,0.030273438,1.4893618,4,0.5431291,0.040000003,0.9929078,6,0.5836431,0.028320312,1.4893618,6,0.54067695,0.030273438,1.4893618,9,0.5698855,0.040000003,0.9929078,4,0.5782716,0.028320312,1.4893618,4,0.607196,0.030273438,1.4893618,4,0.55236137,0.040000003,0.9929078,6,0.6221702,0.02734375,2.9787235,5,0.7787531,0.02734375,2.9787235,2,0.6146375,0.039,3.4751773
18,1.2073088,87,10,0.1,56,0.97306734,0.30771092,54,0.48323148,0.01953125,2.4822695,28,0.5655134,0.0126953125,1.9858156,25,0.4806909,0.036000002,2.9787235,25,0.9721008,0.01953125,2.4822695,0,1,1.40625,56.595745,0,1,1.44,56.595745,54,0.51071763,0.01953125,2.4822695,28,0.5811399,0.0126953125,1.9858156,25,0.5704247,0.036000002,2.9787235,25,0.9738562,0.01953125,2.4822695,0,1,1.40625,56.595745,0,1,1.44,56.595745,14,0.74859285,0.01953125,1.9858156,14,0.5273484,0.0107421875,2.4822695,12,0.8002248,0.036000002,2.4822695
19,0.96312284,35,10,0.1,43,0.9839447,0.31115064,6,0.63264894,0.0068359375,2.4822695,5,0.46503103,0.013671875,1.4893618,5,0.44467777,0.018000001,1.9858156,3,0.6341555,0.11621094,2.4822695,2,0.6173731,0.013671875,1.4893618,2,0.5231395,0.018000001,1.9858156,6,0.6248146,0.0068359375,2.4822695,5,0.4789781,0.013671875,1.4893618,5,0.37710875,0.018000001,1.9858156,3,0.5107726,0.11621094,2.4822695,2,0.47997612,0.013671875,1.4893618,2,0.3428985,0.018000001,1.9858156,5,0.7390015,0.0068359375,2.4822695,8,0.4866708,0.013671875,0.4964539,10,0.41928792,0.015000001,0.4964539
20,0.18586932,89,10,0.1,54,1.0237178,0.32372797,55,0.31827754,0.013671875,3.9716313,34,0.35963655,0.0146484375,0.4964539,23,0.5616673,0.068,16.382978,25,0.78651685,0.016601562,4.4680853,18,0.7044213,0.0146484375,0.4964539,0,1,0.395,58.581562,55,0.34441304,0.013671875,3.9716313,34,0.25252527,0.0146484375,0.4964539,23,0.68882644,0.068,16.382978,25,0.7374653,0.016601562,4.4680853,18,0.6392157,0.0146484375,0.4964539,0,1,0.395,58.581562,2,0.47326547,0.0126953125,6.453901,14,0.9483042,0.0625,9.432624,2,0.30661613,0.003,6.9503546
21,1.40778,57,10,0.1,84,1.0396936,0.32877997,32,0.58961856,0.00390625,4.964539,17,0.32569152,0.0087890625,2.9787235,13,0.529019,0.006,3.4751773,6,0.41394997,0.00390625,4.964539,7,0.4959932,0.0087890625,2.9787235,5,0.3824439,0.006,3.4751773,32,0.56398106,0.00390625,4.964539,17,0.23827142,0.0087890625,2.9787235,13,0.645313,0.006,3.4751773,6,0.25109082,0.00390625,4.964539,7,0.55842334,0.0087890625,2.9787235,5,0.28205127,0.006,3.4751773,1,0.44237238,0.00390625,4.964539,1,0.6773455,0.009765625,2.4822695,1,0.46192896,0.004,3.9716313
22,0.49206296,69,10,0.1,1,1.14239,0.36125544,41,0.60573405,0.024414062,0,18,0.39025122,0.0087890625,0,19,0.5858599,0.030000001,0,16,0.61841035,0.024414062,0,11,0.4881708,0.0087890625,0,13,0.68991864,0.030000001,0,41,0.4549296,0.024414062,0,18,0.47982645,0.0087890625,0,19,0.64046097,0.030000001,0,16,0.5459099,0.024414062,0,11,0.39867842,0.0087890625,0,13,0.5061555,0.030000001,0,1,0.705219,0.024414062,0,3,0.6080512,0.0078125,0.4964539,1,0.674356,0.031000001,0.4964539
23,0.80618566,83,10,0.1,45,1.1503814,0.36378255,55,0.9461193,0.029296875,13.404256,16,0.9618654,0.0048828125,24.822695,18,0.93553,0.075,11.41844,0,1,1.0058594,53.120567,0,1,1.0058594,53.120567,0,1,1.0300001,52.624115,55,0.8683398,0.029296875,13.404256,16,0.89930284,0.0048828125,24.822695,18,0.75862384,0.075,11.41844,0,1,1.0058594,53.120567,12,0.9536023,0.0048828125,24.822695,0,1,1.0300001,52.624115,27,0.9465086,0.029296875,13.404256,0,1,1.0058594,53.120567,19,0.920627,0.075,11.41844
24,1.1696912,84,10,0.1,70,1.0698754,0.33832428,62,0.48295993,0.044921875,1.4893618,30,0.7204088,0.043945312,1.4893618,22,0.4516129,0.040000003,1.9858156,31,0.62230086,0.044921875,1.4893618,13,0.72094667,0.043945312,1.4893618,14,0.72068226,0.040000003,1.9858156,62,0.3887043,0.044921875,1.4893618,30,0.5694864,0.043945312,1.4893618,22,0.37362206,0.040000003,1.9858156,31,0.55669665,0.044921875,1.4893618,13,0.47373915,0.043945312,1.4893618,14,0.7090273,0.040000003,1.9858156,1,0.5919336,0.044921875,1.9858156,1,0.53157896,0.043945312,4.964539,1,0.6076294,0.041,2.4822695
25,0.8106624,61,10,0.1,70,1.0698754,0.33832428,50,0.8112541,0.005859375,12.907802,22,0.6592002,0.001953125,14.893618,19,0.81345487,0.009000001,9.929078,22,0.9014743,0.016601562,6.9503546,18,0.8622556,0.001953125,13.900709,14,0.9722647,0.009000001,9.929078,50,0.7307912,0.005859375,12.907802,22,0.6761079,0.001953125,14.893618,19,0.80166507,0.009000001,9.929078,22,0.8932902,0.016601562,6.9503546,18,0.8621867,0.001953125,13.900709,14,0.9738073,0.009000001,9.929078,11,0.8770129,0.005859375,13.404256,6,0.87142354,0.0029296875,16.382978,12,0.92920244,0.009000001,9.929078
26,1.3766091,93,10,0.1,81,1.1516948,0.36419785,0,1,1.5761719,63.04965,0,1,1.5761719,64.04256,0,1,1.6140001,62.553192,0,1,1.5761719,63.04965,0,1,1.5761719,64.04256,0,1,1.6140001,62.553192,42,0.9740099,0.09277344,17.375887,12,0.94127214,0.064453125,24.326242,24,0.9058815,0.10700001,16.879433,16,0.98450905,0.06738281,23.333334,7,0.99596775,0.064453125,24.326242,0,1,1.6140001,62.553192,26,0.5837921,0.005859375,0.4964539,3,0.8652527,0.10058594,11.914894,18,0.76788557,0.171,1.4893618
27,1.153726,39,10,0.1,23,1.0664225,0.33723238,12,0.67182344,0.03515625,0.4964539,9,0.34253275,0.024414062,0.9929078,8,0.3166067,0.023000002,0.4964539,2,0.66570747,0.03515625,0.4964539,4,0.4298491,0.024414062,0.9929078,2,0.6587473,0.023000002,0.4964539,12,0.6421789,0.03515625,0.4964539,9,0.3445421,0.024414062,0.9929078,8,0.2924028,0.023000002,0.4964539,2,0.6395959,0.03515625,0.4964539,4,0.40784103,0.024414062,0.9929078,2,0.68118644,0.023000002,0.4964539,1,0.6559886,0.03515625,0.4964539,1,0.40109724,0.024414062,0.9929078,1,0.42144966,0.024,0.9929078
28,0.3671461,56,10,0.1,57,1.0373178,0.32802868,23,0.7131573,0.10644531,10.425532,10,0.734602,0.024414062,7.9432626,15,0.7566862,0.079,4.964539,15,0.926985,0.10644531,10.425532,3,0.9343951,0.22167969,16.382978,9,0.90867215,0.079,4.964539,23,0.6583389,0.10644531,10.425532,10,0.68113935,0.024414062,7.9432626,15,0.77914107,0.079,4.964539,15,0.8857912,0.10644531,10.425532,3,0.8700674,0.22167969,16.382978,9,0.8435294,0.079,4.964539,9,0.54317224,0.05078125,2.4822695,12,0.7832168,0.020507812,4.964539,7,0.9047249,0.079,4.964539
29,0.49623498,53,10,0.1,30,1.1389874,0.36017945,20,0.40320593,0.032226562,1.4893618,10,0.4198835,0.022460938,1.9858156,11,0.53723824,0.038000003,0.4964539,4,0.64828485,0.032226562,1.4893618,6,0.5697163,0.022460938,1.9858156,2,0.7798848,0.038000003,0.4964539,20,0.38154453,0.032226562,1.4893618,10,0.43364316,0.022460938,1.9858156,11,0.60408485,0.038000003,0.4964539,4,0.72076786,0.032226562,1.4893618,6,0.65867686,0.022460938,1.9858156,2,0.8755971,0.038000003,0.4964539,2,0.7313391,0.034179688,2.4822695,2,0.4184168,0.022460938,1.4893618,3,0.65692127,0.038000003,0.4964539
30,0.031659413,38,10,0.1,32,1.075752,0.34018266,4,0.5202702,0.043945312,2.9787235,4,0.5593523,0.056640625,3.4751773,7,0.56078756,0.052,2.9787235,4,0.8649478,0.043945312,2.9787235,4,0.8324074,0.056640625,3.4751773,4,0.7564031,0.052,2.9787235,4,0.33678675,0.043945312,2.9787235,4,0.56390977,0.056640625,3.4751773,7,0.5589349,0.052,2.9787235,4,0.83716005,0.043945312,2.9787235,4,0.72894776,0.056640625,3.4751773,4,0.67866623,0.052,2.9787235,20,0.61895454,0.043945312,2.9787235,17,0.75956523,0.059570312,4.4680853,21,0.77888197,0.062000003,4.4680853
31,1.1633064,59,10,0.1,16,1.0700427,0.3383772,40,0.52695584,0.057617188,2.4822695,18,0.36380833,0.029296875,1.4893618,16,0.535256,0.018000001,0.9929078,8,0.8825895,0.18066406,1.9858156,13,0.8293728,0.029296875,1.4893618,10,0.8741285,0.16600001,0.4964539,40,0.4773603,0.057617188,2.4822695,18,0.41646564,0.029296875,1.4893618,16,0.6344048,0.018000001,0.9929078,8,0.74263227,0.18066406,1.9858156,13,0.81216455,0.029296875,1.4893618,10,0.7523136,0.16600001,0.4964539,6,0.7010135,0.18066406,1.9858156,18,0.7495528,0.029296875,1.9858156,12,0.71865845,0.018000001,1.4893618
32,0.41619787,44,10,0.1,58,1.0467395,0.33100808,15,0.707219,0.0087890625,0.4964539,11,0.5630083,0.001953125,0.9929078,10,0.41310632,0.028,0.4964539,6,0.80172074,0.16992188,0.4964539,6,0.6794425,0.001953125,0.9929078,5,0.7189195,0.18,2.4822695,15,0.6935685,0.0087890625,0.4964539,11,0.6275364,0.001953125,0.9929078,10,0.32384342,0.028,0.4964539,6,0.6283083,0.16992188,0.4964539,6,0.3798092,0.001953125,0.9929078,5,0.62259173,0.18,2.4822695,5,0.58950067,0.16992188,0.9929078,27,0.53860044,0.036132812,1.4893618,18,0.7784395,0.028,2.9787235
33,0.7505685,55,10,0.1,48,1.0026635,0.31707004,27,0.68138194,0.020507812,0,16,0.6764349,0.018554688,2.4822695,15,0.63226515,0.040000003,1.9858156,14,0.8279872,0.020507812,0,11,0.7614451,0.0703125,7.9432626,10,0.83087224,0.044000003,11.41844,27,0.67194927,0.020507812,0,16,0.59987277,0.018554688,2.4822695,15,0.5229347,0.040000003,1.9858156,14,0.8224852,0.020507812,0,11,0.6166812,0.0703125,7.9432626,10,0.6018014,0.044000003,11.41844,9,0.5977433,0.020507812,0,4,0.7070619,0.016601562,13.900709,7,0.73930216,0.038000003,2.4822695
34,1.3975854,94,10,0.1,48,1.0026635,0.31707004,37,0.899854,0.018554688,15.390071,31,0.6577307,0.01171875,3.9716313,20,0.9097465,0.014,14.893618,28,0.9298701,0.018554688,15.390071,14,0.7824707,0.020507812,15.390071,15,0.9805739,0.014,14.893618,37,0.8206203,0.018554688,15.390071,31,0.6056338,0.01171875,3.9716313,20,0.7852941,0.014,14.893618,28,0.8418853,0.018554688,15.390071,14,0.6648152,0.020507812,15.390071,15,0.9340109,0.014,14.893618,2,0.8280646,0.018554688,14.893618,3,0.5339123,0.017578125,12.907802,3,0.8876339,0.019000001,13.900709
35,0.79635996,77,10,0.1,20,1.1269212,0.35636377,40,0.62761664,0.020507812,6.453901,22,0.5181804,0.0146484375,5.460993,19,0.72204554,0.028,5.460993,14,0.7376062,0.020507812,6.453901,15,0.6306201,0.0146484375,5.460993,10,0.76074374,0.028,5.460993,40,0.57070136,0.020507812,6.453901,22,0.44649446,0.0146484375,5.460993,19,0.71212125,0.028,5.460993,14,0.67494476,0.020507812,6.453901,15,0.49690938,0.0146484375,5.460993,10,0.7204445,0.028,5.460993,3,0.7099325,0.020507812,6.453901,6,0.6166855,0.0146484375,4.4680853,3,0.7470374,0.028,5.460993
36,0.19338742,84,10,0.1,79,1.2343361,0.39033136,48,0.36899674,0.016601562,1.4893618,28,0.4205687,0.017578125,0,24,0.4716524,0.008,3.9716313,20,0.78391135,0.016601562,1.4893618,13,0.8684377,0.017578125,0,13,0.9355773,0.008,3.9716313,48,0.43424195,0.016601562,1.4893618,28,0.4826601,0.017578125,0,24,0.3878932,0.008,3.9716313,20,0.7731324,0.016601562,1.4893618,13,0.8373462,0.017578125,0,13,0.9295572,0.008,3.9716313,3,0.64660805,0.14648438,8.439716,7,0.39921695,0.040039062,12.907802,2,0.72147,0.008,3.9716313
37,0.7707295,78,10,0.1,39,1.0793183,0.3413104,48,0.8022316,0.017578125,9.432624,26,0.6025663,0.024414062,4.4680853,26,0.7647691,0.046000004,7.446809,30,0.96768254,0.036132812,8.936171,0,1,0.9707031,48.652485,0,1,0.994,47.659576,48,0.7691753,0.017578125,9.432624,26,0.60394835,0.024414062,4.4680853,26,0.6541805,0.046000004,7.446809,30,0.9639435,0.036132812,8.936171,5,0.86209553,0.20410156,0,0,1,0.994,47.659576,0,1,0.9707031,48.15603,0,1,0.9707031,48.652485,18,0.78615975,0.047000002,6.9503546
38,1.140072,89,10,0.1,12,1.0684397,0.3378703,35,0.99581766,0.029296875,21.843971,15,0.9615762,0.03125,21.347519,0,1,1.3720001,58.581562,0,1,1.3398438,59.078014,0,1,1.3398438,58.581562,0,1,1.3720001,58.581562,35,0.96700025,0.029296875,21.843971,15,0.92522573,0.03125,21.347519,0,1,1.3720001,58.581562,0,1,1.3398438,59.078014,13,0.98637104,0.03125,21.347519,0,1,1.3720001,58.581562,0,1,1.3398438,59.078014,10,0.9556909,0.032226562,19.858156,17,0.9532135,0.09200001,4.4680853
39,0.96015036,49,10,0.1,33,1.1637865,0.3680216,13,0.47752285,0.024414062,5.460993,12,0.34422296,0.009765625,2.4822695,6,0.5862466,0.007,3.4751773,8,0.9597055,0.024414062,5.460993,7,0.8773401,0.009765625,2.4822695,8,0.8488396,0.007,3.4751773,13,0.5401305,0.024414062,5.460993,12,0.36351115,0.009765625,2.4822695,6,0.6646608,0.007,3.4751773,8,0.9487923,0.024414062,5.460993,7,0.843318,0.009765625,2.4822695,8,0.7754319,0.007,3.4751773,25,0.62080073,0.0107421875,0.4964539,19,0.724424,0.0087890625,1.4893618,19,0.7306397,0.002,0.4964539
40,0.430507,94,10,0.1,79,1.2343361,0.39033136,49,0.3121341,0.0126953125,8.439716,28,0.52755904,0.0087890625,1.9858156,21,0.6687697,0.012,4.964539,20,0.6294557,0.0126953125,8.439716,11,0.64788365,0.029296875,16.879433,0,1,0.64500004,63.5461,49,0.369161,0.0126953125,8.439716,28,0.52625555,0.0087890625,1.9858156,21,0.769496,0.012,4.964539,20,0.44979632,0.0126953125,8.439716,11,0.39891732,0.029296875,16.879433,0,1,0.64500004,63.5461,2,0.65569305,0.0107421875,0.4964539,11,0.74200666,0.0234375,12.411347,2,0.483212,0.014,0.4964539
41,0.6375722,72,10,0.1,60,1.0507889,0.33228862,25,0.85076785,0.1171875,3.4751773,16,0.9422057,0.10839844,10.921986,16,0.82316464,0.086,5.460993,22,0.9780728,0.057617188,3.4751773,8,0.9811832,0.06640625,9.929078,0,1,0.85800004,41.70213,25,0.79870003,0.1171875,3.4751773,16,0.8396063,0.10839844,10.921986,16,0.71072525,0.086,5.460993,22,0.9781369,0.057617188,3.4751773,8,0.860478,0.06640625,9.929078,0,1,0.85800004,41.70213,3,0.81636935,0.06347656,13.900709,2,0.8851871,0.06738281,14.397163,17,0.92693055,0.087000005,4.964539
42,0.63704854,77,10,0.1,29,1.079171,0.3412638,40,0.44225025,0.021484375,3.4751773,19,0.4306233,0.017578125,1.4893618,24,0.42085117,0.012,2.4822695,29,0.4671287,0.021484375,3.4751773,13,0.44756454,0.017578125,1.4893618,12,0.57458156,0.012,2.4822695,40,0.4781304,0.021484375,3.4751773,19,0.55110383,0.017578125,1.4893618,24,0.43296403,0.012,2.4822695,29,0.43379915,0.021484375,3.4751773,13,0.37460816,0.017578125,1.4893618,12,0.51037955,0.012,2.4822695,1,0.45836258,0.020507812,2.9787235,1,0.17237264,0.015625,0.4964539,1,0.44911242,0.011000001,1.9858156
